CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,Latitude,Longitude,Lat_Lon
683081367,12/09/2016,00:01:00,12/09/2016,23:59:00,02/22/2017,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,40.645250997,-73.878747452,"(40.645250997, -73.878747452)"
930118698,12/09/2016,18:00:00,12/09/2016,18:05:00,02/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,FRONT OF,LIQUOR STORE,40.70198279,-73.986722093,"(40.70198279, -73.986722093)"
545854551,12/09/2016,11:12:00,,,02/14/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BRONX,40,,TRANSIT - NYC SUBWAY,40.816088874,-73.917688689,"(40.816088874, -73.917688689)"
158021153,12/09/2016,09:00:00,02/13/2017,12:00:00,02/13/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,DOCTOR/DENTIST OFFICE,40.618623829,-73.95452188,"(40.618623829, -73.95452188)"
367895421,12/09/2016,11:11:00,02/05/2017,15:00:00,02/08/2017,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,CHECK CASHING BUSINESS,40.861436584,-73.925152199,"(40.861436584, -73.925152199)"
710066191,12/09/2016,10:00:00,,,02/05/2017,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,40.674503549,-73.882746378,"(40.674503549, -73.882746378)"
257891375,12/09/2016,23:00:00,02/03/2017,14:00:00,02/03/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,COMMERCIAL BUILDING,40.741811809,-73.985263452,"(40.741811809, -73.985263452)"
638347404,12/09/2016,15:15:00,12/09/2016,17:00:00,02/03/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,40.754171029,-73.982503147,"(40.754171029, -73.982503147)"
357722469,12/09/2016,09:00:00,12/09/2016,09:00:00,02/03/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,HOSPITAL,40.764066631,-73.955057921,"(40.764066631, -73.955057921)"
767758235,12/09/2016,08:00:00,02/02/2017,09:00:00,02/03/2017,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,40.824377486,-73.944513634,"(40.824377486, -73.944513634)"
939309354,12/09/2016,12:00:00,01/30/2017,12:00:00,01/30/2017,109,GRAND LARCENY,426,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,94,INSIDE,RESTAURANT/DINER,40.733393954,-73.954786339,"(40.733393954, -73.954786339)"
509598358,12/09/2016,12:00:00,12/09/2016,17:00:00,01/26/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,FRONT OF,RESIDENCE - APT. HOUSE,40.722558221,-74.004110587,"(40.722558221, -74.004110587)"
519451413,12/09/2016,12:00:00,12/09/2016,17:00:00,01/26/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,,STREET,40.722393548,-74.003767849,"(40.722393548, -74.003767849)"
483281719,12/09/2016,09:00:00,12/15/2016,15:00:00,01/23/2017,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,40.779032619,-73.952372268,"(40.779032619, -73.952372268)"
589438666,12/09/2016,01:00:00,12/09/2016,01:20:00,01/21/2017,104,RAPE,157,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,RESIDENCE - APT. HOUSE,,,
695997444,12/09/2016,09:00:00,12/30/2016,11:00:00,01/20/2017,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,40.83203302,-73.92590077,"(40.83203302, -73.92590077)"
116649206,12/09/2016,00:00:00,01/18/2017,00:00:00,01/20/2017,109,GRAND LARCENY,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,COMMERCIAL BUILDING,40.714097135,-73.93512567,"(40.714097135, -73.93512567)"
433524540,12/09/2016,12:00:00,12/16/2016,12:00:00,01/19/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE - APT. HOUSE,40.878110857,-73.917460033,"(40.878110857, -73.917460033)"
476643289,12/09/2016,23:00:00,12/18/2016,23:00:00,01/18/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,STREET,40.691724048,-73.909927029,"(40.691724048, -73.909927029)"
172012355,12/09/2016,14:30:00,12/09/2016,18:00:00,01/16/2017,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,,
187363915,12/09/2016,00:01:00,01/06/2017,23:59:00,01/16/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,RESIDENCE - APT. HOUSE,40.702678784,-73.951597296,"(40.702678784, -73.951597296)"
821484325,12/09/2016,19:00:00,,,01/15/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE-HOUSE,40.64547135,-73.974787715,"(40.64547135, -73.974787715)"
516329445,12/09/2016,19:00:00,12/27/2016,18:00:00,01/13/2017,341,PETIT LARCENY,303,"LARCENY,PETIT BY CHECK USE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,40.755316707,-73.993053262,"(40.755316707, -73.993053262)"
284623095,12/09/2016,13:00:00,,,01/13/2017,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69,FRONT OF,RESIDENCE-HOUSE,40.647594841,-73.892332456,"(40.647594841, -73.892332456)"
282575160,12/09/2016,05:50:00,12/09/2016,06:00:00,01/13/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,26,,TRANSIT - NYC SUBWAY,40.810772767,-73.95259159,"(40.810772767, -73.95259159)"
791250896,12/09/2016,23:59:00,12/09/2016,23:59:00,01/12/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE - APT. HOUSE,40.602320693,-74.086760997,"(40.602320693, -74.086760997)"
284598964,12/09/2016,16:20:00,12/16/2016,16:30:00,01/12/2017,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,40.86762736,-73.892319692,"(40.86762736, -73.892319692)"
972734036,12/09/2016,18:00:00,12/10/2016,09:00:00,01/11/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,,PARK/PLAYGROUND,40.700601637,-73.854566254,"(40.700601637, -73.854566254)"
341701777,12/09/2016,09:00:00,12/09/2016,17:00:00,01/11/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,RESIDENCE-HOUSE,40.67786719,-73.816522631,"(40.67786719, -73.816522631)"
772890969,12/09/2016,00:32:00,12/09/2016,00:45:00,01/11/2017,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,OTHER,40.774180687,-73.898435293,"(40.774180687, -73.898435293)"
912175942,12/09/2016,23:59:00,12/09/2016,23:59:00,01/09/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,INSIDE,OTHER,40.602745951,-73.750077865,"(40.602745951, -73.750077865)"
289002277,12/09/2016,22:00:00,12/09/2016,22:05:00,01/09/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,9,INSIDE,RESIDENCE - PUBLIC HOUSING,40.725332748,-73.972672183,"(40.725332748, -73.972672183)"
125329304,12/09/2016,16:42:00,12/23/2016,15:23:00,01/09/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,40.802180765,-73.957007947,"(40.802180765, -73.957007947)"
775594803,12/09/2016,15:00:00,,,01/09/2017,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,40.695788385,-73.732704034,"(40.695788385, -73.732704034)"
888765534,12/09/2016,15:00:00,01/09/2017,19:00:00,01/09/2017,126,MISCELLANEOUS PENAL LAW,461,UNAUTHORIZED USE VEHICLE 2,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,40.770794342,-73.933146158,"(40.770794342, -73.933146158)"
651080672,12/09/2016,09:00:00,12/09/2016,09:35:00,01/09/2017,355,OFFENSES AGAINST THE PERSON,115,RECKLESS ENDANGERMENT 2,COMPLETED,MISDEMEANOR,OTHER,BROOKLYN,77,FRONT OF,PUBLIC SCHOOL,40.675284429,-73.927726067,"(40.675284429, -73.927726067)"
939138830,12/09/2016,08:00:00,12/09/2016,15:00:00,01/09/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,INSIDE,PUBLIC SCHOOL,40.698228605,-73.905814205,"(40.698228605, -73.905814205)"
668647899,12/09/2016,00:01:00,12/14/2016,23:00:00,01/08/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,40.775328014,-73.961874229,"(40.775328014, -73.961874229)"
513326449,12/09/2016,17:00:00,,,01/06/2017,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,40.83111635,-73.930411516,"(40.83111635, -73.930411516)"
756543475,12/09/2016,00:01:00,12/19/2016,13:00:00,01/06/2017,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,40.82269869,-73.94657089,"(40.82269869, -73.94657089)"
325166044,12/09/2016,00:40:00,12/09/2016,00:45:00,01/04/2017,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE - APT. HOUSE,40.875835589,-73.856016286,"(40.875835589, -73.856016286)"
376183862,12/09/2016,01:00:00,12/14/2016,22:00:00,01/01/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,REAR OF,RESTAURANT/DINER,40.626858064,-74.163443377,"(40.626858064, -74.163443377)"
534946150,12/10/2016,23:00:00,12/10/2016,23:50:00,06/13/2017,104,RAPE,153,RAPE 3,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE-HOUSE,,,
960102043,12/10/2016,10:00:00,05/10/2017,10:00:00,06/06/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE-HOUSE,40.898768559,-73.848290819,"(40.898768559, -73.848290819)"
589529465,12/10/2016,16:00:00,05/26/2017,11:30:00,05/30/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,40.821805172,-73.943457155,"(40.821805172, -73.943457155)"
490552002,12/10/2016,21:00:00,12/10/2016,21:05:00,05/19/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,73,INSIDE,RESIDENCE - PUBLIC HOUSING,40.670168236,-73.915727489,"(40.670168236, -73.915727489)"
443988043,12/10/2016,21:00:00,05/17/2017,14:00:00,05/17/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE-HOUSE,40.609802789,-73.974732754,"(40.609802789, -73.974732754)"
377336352,12/10/2016,16:00:00,03/03/2017,09:00:00,04/20/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,FRONT OF,OTHER,40.822082527,-73.890330326,"(40.822082527, -73.890330326)"
778153863,12/10/2016,21:40:00,12/10/2016,22:20:00,04/18/2017,107,BURGLARY,213,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,DEPARTMENT STORE,40.763320339,-73.973717904,"(40.763320339, -73.973717904)"
471256684,12/10/2016,12:00:00,03/01/2017,22:53:00,04/14/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESIDENCE - APT. HOUSE,40.736317515,-74.007470875,"(40.736317515, -74.007470875)"
995724452,12/10/2016,12:00:00,02/28/2017,13:40:00,03/28/2017,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,STREET,40.859336189,-73.902205942,"(40.859336189, -73.902205942)"
106276152,12/10/2016,13:00:00,12/10/2016,13:05:00,03/21/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE - APT. HOUSE,40.75438484,-73.858671833,"(40.75438484, -73.858671833)"
310156233,12/10/2016,10:30:00,12/13/2016,09:00:00,03/20/2017,341,PETIT LARCENY,347,PETIT LARCENY-CHECK FROM MAILB,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,STREET,40.689289806,-73.921689076,"(40.689289806, -73.921689076)"
493923029,12/10/2016,15:00:00,12/15/2016,12:00:00,03/19/2017,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,INSIDE,RESIDENCE - APT. HOUSE,40.747276194,-73.90762877,"(40.747276194, -73.90762877)"
343776942,12/10/2016,08:00:00,12/10/2016,12:10:00,03/16/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,40.827590785,-73.895828025,"(40.827590785, -73.895828025)"
225929978,12/10/2016,16:50:00,,,03/02/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,43,INSIDE,OTHER,40.818945624,-73.864777825,"(40.818945624, -73.864777825)"
593305481,12/10/2016,18:00:00,02/06/2017,18:00:00,02/27/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE-HOUSE,40.818427825,-73.922292208,"(40.818427825, -73.922292208)"
849595940,12/10/2016,15:47:00,,,02/21/2017,343,THEFT OF SERVICES,475,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BRONX,40,,TRANSIT - NYC SUBWAY,40.816088874,-73.917688689,"(40.816088874, -73.917688689)"
106968097,12/10/2016,15:00:00,12/20/2016,15:00:00,02/21/2017,125,NYS LAWS-UNCLASSIFIED FELONY,847,"NY STATE LAWS,UNCLASSIFIED FEL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,40.6418231,-74.010155565,"(40.6418231, -74.010155565)"
124493004,12/10/2016,03:00:00,12/10/2016,03:00:00,02/21/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,RESIDENCE - APT. HOUSE,40.666811268,-73.986628161,"(40.666811268, -73.986628161)"
700042926,12/10/2016,08:00:00,01/15/2017,08:00:00,02/13/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,40.669183319,-73.938042369,"(40.669183319, -73.938042369)"
404919230,12/10/2016,06:30:00,12/10/2016,08:00:00,02/12/2017,109,GRAND LARCENY,408,"LARCENY,GRAND FROM PERSON,LUSH WORKER(SLEEPING/UNCON VICTIM)",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BRONX,47,,TRANSIT - NYC SUBWAY,40.898457915,-73.85429974,"(40.898457915, -73.85429974)"
269330673,12/10/2016,15:00:00,12/10/2016,15:00:00,02/11/2017,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,OTHER,40.756417775,-73.835249002,"(40.756417775, -73.835249002)"
838325143,12/10/2016,13:25:00,12/10/2016,13:30:00,02/08/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,CLOTHING/BOUTIQUE,40.763909853,-73.971187121,"(40.763909853, -73.971187121)"
888734811,12/10/2016,14:35:00,,,02/07/2017,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,OTHER,40.756159513,-73.996962256,"(40.756159513, -73.996962256)"
686705471,12/10/2016,12:00:00,12/10/2016,17:00:00,02/07/2017,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,REAR OF,RESIDENCE - APT. HOUSE,40.851282845,-73.937131752,"(40.851282845, -73.937131752)"
564976321,12/10/2016,21:20:00,12/10/2016,21:25:00,02/06/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,BROOKLYN,83,FRONT OF,RESIDENCE - PUBLIC HOUSING,40.696760463,-73.920800369,"(40.696760463, -73.920800369)"
796926957,12/10/2016,08:00:00,01/20/2017,14:00:00,02/06/2017,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,40.676025727,-73.948530625,"(40.676025727, -73.948530625)"
111718155,12/10/2016,16:30:00,02/01/2017,22:55:00,02/02/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,FRONT OF,RESIDENCE-HOUSE,40.73694448,-73.894320677,"(40.73694448, -73.894320677)"
697068726,12/10/2016,16:00:00,02/01/2017,13:00:00,02/01/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE-HOUSE,40.767573879,-73.895131284,"(40.767573879, -73.895131284)"
810619508,12/10/2016,12:00:00,12/23/2016,12:00:00,01/31/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,40.657073566,-73.999925757,"(40.657073566, -73.999925757)"
227281030,12/10/2016,08:00:00,01/08/2017,13:30:00,01/30/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,111,INSIDE,RESIDENCE - APT. HOUSE,40.765226345,-73.79008425,"(40.765226345, -73.79008425)"
247518906,12/10/2016,12:19:00,,,01/27/2017,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CLOTHING/BOUTIQUE,40.749121191,-73.986167723,"(40.749121191, -73.986167723)"
738011589,12/10/2016,01:41:00,,,01/27/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,40.823717441,-73.875867762,"(40.823717441, -73.875867762)"
303785778,12/10/2016,12:00:00,01/25/2017,20:00:00,01/25/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,STREET,40.762303111,-73.906911233,"(40.762303111, -73.906911233)"
162643310,12/10/2016,19:00:00,01/10/2017,17:00:00,01/24/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,FRONT OF,STREET,40.726580395,-73.980121966,"(40.726580395, -73.980121966)"
380532297,12/10/2016,15:04:00,,,01/24/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,28,,TRANSIT - NYC SUBWAY,40.807780622,-73.945484727,"(40.807780622, -73.945484727)"
419914456,12/10/2016,19:25:00,,,01/23/2017,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,PORT AUTHORITY,QUEENS,113,INSIDE,AIRPORT TERMINAL,40.680048726,-73.775909194,"(40.680048726, -73.775909194)"
232974953,12/10/2016,18:18:00,,,01/23/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,AIRPORT TERMINAL,40.774180687,-73.898435293,"(40.774180687, -73.898435293)"
491872776,12/10/2016,14:00:00,12/21/2016,12:00:00,01/20/2017,109,GRAND LARCENY,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,BEAUTY & NAIL SALON,40.891700015,-73.858322031,"(40.891700015, -73.858322031)"
565236719,12/10/2016,23:15:00,01/19/2017,14:50:00,01/19/2017,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,CHAIN STORE,40.767456606,-73.881734355,"(40.767456606, -73.881734355)"
